,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause
115494,-121.498014256,45.330995574,2016/09/07 19:27:00+00,45.34036,-121.3687,Hood River,0.1,Human
115496,-117.973732431,44.2720170860001,2020/10/16 20:23:00+00,44.16626,-118.1584,Malheur,1789.0,Human
115497,-121.17201388,43.638405494,2014/08/18 17:35:00+00,,,Deschutes,0.1,Natural
115500,-123.16201393799999,42.178945211,2022/08/18 07:02:00+00,42.178940000000004,-123.162,Jackson,65.0,Natural
115521,-121.82601402899999,43.885605448,2014/07/29 23:54:00+00,,,Deschutes,0.2,Natural
115530,-120.42801389799999,44.397505618000004,2014/09/05 19:49:00+00,,,Crook,,Human
115537,-117.738713727,45.9007659910001,2020/08/16 14:25:19+00,45.89379,-117.7178,Wallowa,0.1,Human
115540,-122.688116851,42.084405247000106,2014/07/28 20:42:59+00,42.076302,-122.707802,Jackson,0.25,Natural
115547,-118.973013969,46.002205874,2015/06/14 16:27:00+00,,,Umatilla,3.7,
115583,-121.988214145,44.3664154640001,2018/08/21 18:14:00+00,44.366409999999995,-121.9882,Linn,0.1,Unknown
115586,-120.511013846,44.044705585,2014/07/13 23:55:59+00,,,Crook,0.1,Natural
115588,-117.76811306299999,42.202775693,2018/08/15 21:46:00+00,42.21631,-117.777,Malheur,0.1,Unknown
115647,-118.286513506,44.2622358140001,2016/08/07 15:46:58+00,44.27857,-118.3029,Baker,63.0,Natural
115682,-118.18111378799999,45.80893594,2021/10/26 17:04:08+00,45.80893,-118.1811,Umatilla,0.1,Human
115703,-119.072013731,44.724705773000004,2015/10/20 20:43:10+00,44.7248,-119.0733,Grant,1.0,Human
115707,-122.22231424700001,44.7048954620001,2017/09/09 22:25:00+00,44.70925,-122.2173,Marion,0.25,Natural
115724,-117.44411216799999,43.895845458000096,2020/07/25 16:27:00+00,43.90598,-117.4356,Malheur,3.2,Human
115725,-122.41471408700001,43.696835379,2018/06/21 16:52:31+00,43.633790000000005,-122.4195,Lane,0.1,Natural
115727,-121.519813975,43.854755476,2021/04/10 16:08:00+00,43.85583,-121.5154,Deschutes,0.1,Human
115733,-121.61491404700001,44.1602654870001,2016/08/18 01:31:00+00,44.16026,-121.6149,Deschutes,0.1,Human
115745,-117.95171177799999,45.959405974,2015/07/03 19:49:58+00,45.942501,-117.953903,Wallowa,0.1,Natural
115773,-118.60551365,44.7287158190001,2020/08/07 01:24:17+00,44.723209999999995,-118.6028,Grant,0.1,Natural
115782,-122.73801387,42.1551052470001,2014/07/30 03:30:00+00,42.1639,-122.7273,Jackson,0.1,Natural
115794,-121.19311396299999,44.0753955220001,2022/08/09 21:17:00+00,44.080909999999996,-121.193,Deschutes,0.1,Natural
115804,-122.52631403299999,43.3003253430001,2018/08/26 19:37:00+00,43.30032,-122.5263,Douglas,0.1,Human
115828,-122.115814199,44.545415463000005,2019/08/10 00:53:02+00,44.534890000000004,-122.1,Linn,0.1,Natural
115841,-117.35601328799999,43.9768858790001,2022/09/05 21:13:00+00,43.97688,-117.35600000000001,Malheur,5.0,Human
115842,-121.664014309,45.45800556500011,2015/07/12 23:34:31+00,45.4589,-121.6636,Hood River,0.1,Human
115844,-122.377414107,43.8411653920001,2020/06/01 15:16:00+00,43.84253,-122.3751,Lane,0.1,Human
115848,-122.38161403299999,43.42750536500011,2017/06/26 22:07:49+00,43.42318,-122.3834,Douglas,0.5,Natural
115858,-121.166413776,43.056375454,2020/08/06 18:32:57+00,43.05615,-121.1665,Lake,0.1,Natural
115865,-118.929113629,44.3177047570001,2015/08/12 14:22:00+00,44.3125,-118.922096,Grant,100.0,Natural
115866,-121.051813603,42.123795396,2017/08/10 18:24:00+00,42.12378,-121.0516,Klamath,1.0,Natural
115874,-118.142413691,45.3627859110001,2020/04/20 22:51:59+00,45.35501,-118.1487,Union,4.34,Human
115886,-121.710211287,45.311704551000005,2015/08/11 18:15:36+00,45.313202000000004,-121.708702,Clackamas,0.1,Natural
115894,-122.810013973,42.705305278000004,2014/07/30 23:58:59+00,,,Jackson,,Natural
115912,-122.909913997,42.7618052720001,2018/07/15 21:17:32+00,42.7618,-122.9099,Jackson,0.1,Natural
115919,-118.430913664,44.964125853,2020/07/30 02:51:16+00,44.96267,-118.4331,Union,0.1,Natural
115922,-119.93931379799999,44.296825658,2022/08/12 22:35:59+00,44.296820000000004,-119.9393,Crook,0.1,Natural
115928,-121.783313996,43.742495443000095,2017/08/11 02:37:11+00,43.73843,-121.7938,Deschutes,0.1,Natural
115940,-118.713213668,44.724735808,2017/08/13 01:56:57+00,44.724667,-118.71483300000001,Grant,0.1,Natural
115956,-121.32371418299999,45.108605577,2022/07/23 17:37:36+00,45.12316,-121.3281,Wasco,6.22,Undetermined
115974,-121.712014004,43.8459054570001,2014/07/30 18:59:00+00,,,Deschutes,0.5,Natural
115976,-122.19001385899999,42.594505327,2018/07/15 20:03:14+00,42.58365,-122.1995,Klamath,0.1,Natural
115977,-118.060213742,45.689655943999995,2019/08/22 18:00:00+00,45.689840000000004,-118.06,Union,0.1,Natural
115979,-122.317113886,42.638955319000004,2022/07/03 02:01:13+00,42.64243,-122.3123,Jackson,0.1,Natural
115980,-118.50881358299999,44.465625808,2017/07/19 03:36:53+00,44.46928,-118.5017,Grant,0.1,Natural
115991,-122.31111396799999,43.1198553510001,2017/08/12 19:33:20+00,43.13428,-122.2321,Douglas,90.0,Natural
115999,-121.298014216,45.290385591000096,2019/11/04 23:23:00+00,45.267509999999994,-121.2887,Wasco,2.8,Human
116007,-122.07591399299999,43.4700553970001,2020/07/29 13:39:50+00,43.466,-122.0708,Klamath,0.1,Natural
116025,-117.915013535,44.771305889000104,2014/09/19 16:53:00+00,,,Baker,0.1,Human
116029,-118.394713585,44.579935828,2019/08/05 00:56:41+00,44.57998,-118.3948,Grant,0.1,Natural
116040,-122.207014254,44.7529054660001,2014/07/13 16:28:00+00,,,Marion,0.3,Natural
116044,-121.398014245,45.3559055850001,2015/11/13 21:20:51+00,45.3559,-121.3982,Wasco,0.1,Human
116094,-122.36501400700001,43.296505358000005,2014/09/11 21:03:00+00,,,Douglas,0.1,Human
116103,-121.58401396299999,43.7345854610001,2019/07/28 20:54:00+00,43.73985,-121.5732,Deschutes,0.25,Human
116121,-120.70381372,43.161035504,2021/06/23 19:33:00+00,43.17222,-120.7104,Lake,0.1,Natural
116135,-122.45721394899999,42.8817253220001,2022/09/10 01:31:00+00,42.88923,-122.4493,Jackson,0.1,Undetermined
116147,-122.85401398299999,42.7300052750001,2015/09/28 12:49:59+00,42.7163,-122.844,Jackson,1.5,Human
116153,-117.38391357299999,45.459605993000004,2019/09/13 22:12:00+00,45.4596,-117.3839,Wallowa,249.0,Human
116179,-123.160414074,42.988085263000094,2021/06/04 08:00:00+00,42.98808,-123.1604,Douglas,0.1,Human
116251,-119.020613632,44.2502657430001,2019/11/04 15:40:59+00,44.25533,-119.0213,Grant,0.1,Human
116304,-119.059013645,44.283305741999996,2014/07/10 00:14:00+00,,,Grant,0.1,Natural
116315,-122.410014395,45.2974054790001,2015/08/20 00:23:00+00,45.2974,-122.4105,Clackamas,,Undetermined
116331,-121.97071420399999,44.6889504860001,2021/07/09 22:16:45+00,44.69155,-121.978,Marion,0.1,Undetermined
116333,-121.839014055,44.0158054560001,2014/08/23 22:25:59+00,,,Lane,0.1,Natural
116352,-122.00461402799999,43.7240054210001,2022/09/02 16:28:41+00,43.72437,-122.0056,Lane,0.28,Natural
116363,-121.07471359899999,42.080935391,2021/06/24 14:12:00+00,42.08093,-121.0747,Klamath,0.1,Natural
116393,-116.988513399,44.939615991000004,2017/06/26 22:23:15+00,44.955059999999996,-117.0114,Baker,41.4,Natural
116394,-121.81061403,43.906145451,2022/08/13 15:19:29+00,43.9008,-121.8175,Deschutes,0.5,Natural
116403,-120.56711493899999,44.490106611,2015/10/03 22:41:00+00,44.483501000000004,-120.5746,Crook,0.1,Human
116404,-119.66961388799999,45.00490573500011,2018/07/23 22:21:59+00,44.98852,-119.6022,Morrow,406.1,Human
116405,-121.66151424799999,45.157977768000094,2020/08/20 08:28:00+00,45.15695,-121.6583,Wasco,0.1,Human
116431,-119.151613609,44.0025257120001,2019/11/05 21:17:59+00,44.00251,-119.1521,Grant,0.1,Human
116445,-118.600813694,44.9608358360001,2017/09/06 17:48:56+00,45.02973,-118.6459,Grant,3.0,Natural
116454,-121.041684064,44.735835581000096,2017/07/25 22:37:00+00,44.73573,-121.0417,Jefferson,10527.0,Human
116481,-120.31501348299999,42.119295462,2020/08/27 01:08:00+00,42.11299,-120.32700000000001,Lake,2.4,Unknown
116487,-122.38971386,42.4167952970001,2017/09/07 16:02:00+00,42.41673,-122.3897,Jackson,0.25,Natural
116502,-121.044313602,42.125085397000106,2017/08/10 19:12:00+00,42.1225,-121.0429,Klamath,0.1,Natural
116506,-122.10101417700001,44.442905458,2015/07/09 19:06:10+00,44.4398,-122.0971,Linn,0.1,Natural
116507,-118.31401371,45.30479589,2017/08/14 20:32:35+00,45.30395,-118.3083,Union,0.3,Natural
116508,-122.12461399600001,43.4431253910001,2022/08/01 22:34:06+00,43.44324,-122.1249,Klamath,0.1,Natural
116519,-121.234613951,43.972895511000004,2017/07/16 18:35:00+00,43.97289,-121.2346,Deschutes,0.1,Human
116520,-119.67751368399999,43.9168256560001,2016/08/06 00:24:00+00,43.91682,-119.6775,Harney,0.1,Human
116556,-123.688014026,42.244895166999996,2019/09/01 23:42:00+00,42.244890000000005,-123.68799999999999,Josephine,0.1,Human
116567,-118.40881366,44.963835855000106,2020/09/03 21:38:20+00,44.97215,-118.4158,Grant,0.1,Natural
116601,-123.339614034,42.5967852220001,2022/08/17 19:12:59+00,42.59693,-123.3396,Josephine,2.0,Natural
116620,-118.825013438,43.354825693000095,2018/10/16 22:28:59+00,43.37112,-118.637,Harney,2303.0,Human
116626,-121.08841401299999,44.4288355560001,2016/09/03 20:34:00+00,44.42883,-121.0884,Jefferson,0.1,Human
116636,-120.91061385799999,43.7534455270001,2020/05/28 21:21:59+00,43.753440000000005,-120.9106,Deschutes,0.1,Human
116646,-120.956713916,44.028695542,2022/08/09 22:24:00+00,44.028690000000005,-120.9567,Crook,0.1,Natural
116657,-121.68201412,44.491395501999996,2018/07/22 19:15:00+00,44.48758,-121.704,Jefferson,0.1,Human
116668,-122.223013941,43.044905355,2015/08/01 23:23:00+00,43.0473,-122.2136,Klamath,0.25,Natural
116710,-119.182111839,45.1840037960001,2015/07/11 17:48:35+00,45.181599,-119.18180100000001,Morrow,0.1,Natural
116718,-118.614313576,44.327245788,2022/07/13 11:19:56+00,44.38923,-118.5418,Grant,3.0,Natural
116723,-121.422013956,43.837205483999995,2015/04/16 22:49:00+00,,,Deschutes,,Human
116749,-121.805213881,43.076635396,2021/06/30 22:30:49+00,43.07492,-121.8053,Klamath,0.1,Human
116768,-123.53181415700001,43.145005238000095,2022/08/18 04:34:59+00,43.14983,-123.5305,Douglas,0.1,Natural
116773,-117.62991364700001,45.60658598,2022/03/24 23:16:00+00,45.62088,-117.6925,Wallowa,1.0,Human
116788,-122.19601433700001,45.1797054940001,2014/07/25 18:35:00+00,,,Clackamas,0.1,Human
116802,-118.320913595,44.705415845000104,2016/04/21 20:47:13+00,44.6787,-118.3034,Baker,6.0,Human
116815,-122.28251406700001,43.701535392,2020/09/07 23:23:02+00,43.70153,-122.2825,Lane,0.1,Human
116823,-118.166311618,44.966806878999996,2015/08/14 01:33:09+00,44.959499,-118.223,Baker,,Natural
116865,-117.66334659700001,45.324172956000005,2021/08/04 01:29:33+00,45.31389,-117.6726,Union,1.0,Natural
116875,-118.780813779,45.233555839000104,2021/08/07 06:29:12+00,45.23359,-118.78085,Umatilla,0.1,Natural
116880,-117.96301330899999,43.481415782000106,2021/06/23 00:30:59+00,43.60196,-117.9407,Malheur,0.1,Natural
116896,-122.00391425,44.89857549600001,2017/07/10 04:50:00+00,44.92281,-122.0081,Clackamas,8.5,Human
116932,-120.629013915,44.310665593000095,2020/05/02 20:57:25+00,44.3115,-120.6207,Crook,0.1,Natural
116934,-122.573914101,43.640405361000006,2021/07/27 23:51:00+00,43.64113,-122.574,Lane,0.2,Natural
116954,-118.70501362899999,44.5265757940001,2019/07/23 20:17:50+00,44.52527,-118.7103,Grant,0.1,Natural
116973,-118.57861365,44.7541358230001,2022/09/24 02:05:00+00,44.74756,-118.5471,Grant,0.1,Human
116974,-117.176972606,43.9107371320001,2020/07/20 17:15:00+00,43.912440000000004,-117.1777,Malheur,0.1,Human
116978,-121.419413992,44.032605497000105,2017/07/26 23:33:39+00,44.04433,-121.3925,Deschutes,0.1,Natural
116987,-122.063713937,43.162005377000106,2018/09/29 20:26:00+00,43.162,-122.0637,Douglas,0.1,Human
116988,-119.550013615,43.655005648,2018/06/21 21:17:32+00,43.75011,-118.2563,Harney,0.1,Natural
116998,-121.502014036,44.202005501,2014/07/13 20:03:00+00,,,Deschutes,0.1,Natural
117037,-120.00171356700001,42.945285553000105,2022/05/24 15:29:00+00,42.98441,-119.9915,Lake,0.12,Undetermined
117062,-121.75701395600001,43.542955432,2020/05/31 18:34:53+00,43.53739,-121.7517,Klamath,0.1,Natural
117068,-122.631813975,42.879285306,2022/08/02 18:01:07+00,42.878659999999996,-122.633,Jackson,0.1,Natural
117087,-119.29911384299999,45.103275778000096,2020/08/19 18:42:35+00,45.10327,-119.2991,Morrow,0.1,Natural
117154,-121.997113918,43.116635381,2016/08/23 13:47:59+00,43.10913,-122.0067,Klamath,3.5,Undetermined
117156,-122.24001196100001,43.14700436,2015/07/07 22:21:19+00,43.148602000000004,-122.251701,Douglas,0.1,Natural
117181,-118.800713514,43.8069457300001,2022/05/23 16:30:00+00,43.8665,-118.785,Harney,0.1,Human
117202,-117.22111350600001,45.26965599500011,2020/08/25 19:27:00+00,45.26965,-117.221,Wallowa,0.1,Human
117211,-124.149014388,43.921005225,2017/09/10 19:41:29+00,43.92100000000001,-124.149,Lane,0.1,Human
117213,-122.06061381100001,42.4255053270001,2019/08/04 19:57:59+00,42.42408,-122.0616,Klamath,0.1,Human
117256,-124.24311433,43.5319251940001,2022/07/29 18:32:00+00,43.535333,-124.242,Coos,0.1,Human
117258,-116.726913446,45.432386056000006,2022/08/25 16:07:20+00,45.43971,-116.7322,Wallowa,0.5,Natural
117263,-121.723814691,42.009107328,2015/04/24 20:00:50+00,42.008998999999996,-121.723801,Klamath,0.1,Human
117264,-121.96051421799999,44.770815492000104,2021/07/01 23:32:51+00,44.770383,-121.95833300000001,Marion,1.0,Natural
117275,-124.24651212100001,42.326005121,2015/06/11 14:25:11+00,42.330601,-124.251503,Curry,7.4,Natural
117295,-124.05501413100001,42.5526051530001,2020/08/28 23:13:59+00,42.54803,-124.0569,Curry,0.1,Unknown
117303,-118.40521373899999,45.3687858860001,2022/08/22 18:20:08+00,45.3671,-118.4037,Union,0.25,Natural
117309,-117.802913657,45.500375955,2017/08/06 02:13:59+00,45.48363,-117.7797,Union,300.0,Human
117316,-121.31621396700001,43.9905655040001,2018/07/16 03:29:00+00,44.00074,-121.3129,Deschutes,0.1,Natural
117327,-119.05511365299999,44.331285746000006,2018/07/18 07:20:33+00,77.355,-124.38,Grant,0.5,Human
117339,-123.547214057,42.5527252000001,2021/07/16 13:01:00+00,42.55272,-123.5472,Josephine,0.1,Human
117345,-121.78411399299999,43.726455441999995,2020/07/06 21:33:59+00,43.72645,-121.7841,Deschutes,0.1,Human
117349,-123.571714357,44.2063352980001,2016/05/11 14:57:00+00,44.20633,-123.5717,Lane,,Natural
117362,-121.592013974,43.7858054640001,2014/05/25 21:46:59+00,,,Deschutes,2.1,Undetermined
117363,-117.530113642,45.669005995000106,2021/08/05 18:27:11+00,45.670383,-117.5108,Wallowa,0.1,Natural
117384,-119.09411351799999,43.549315683,2019/07/04 00:30:00+00,43.587759999999996,-119.0587,Harney,0.1,Human
117387,-121.85911381,42.6093353590001,2020/09/15 21:48:00+00,42.60816,-121.8648,Klamath,5.0,Human
117392,-120.987013854,43.659305513,2015/08/04 01:45:29+00,43.5375,-121.0867,Deschutes,0.1,Natural
117414,-123.28121425399999,43.887205308,2019/07/24 18:21:16+00,43.88726,-123.2809,Lane,1.79,Natural
117436,-119.214413665,44.245755724,2017/06/27 22:07:01+00,44.24575,-119.2144,Grant,0.1,Natural
117470,-120.934713593,42.182455411,2020/07/23 15:52:51+00,42.15828,-120.8898,Klamath,0.75,Natural
117487,-122.11471397,43.307205382000106,2018/11/16 21:04:00+00,43.25505,-122.0997,Douglas,0.1,Human
117490,-121.885513894,43.076375388,2022/08/05 21:14:00+00,43.07352,-121.8742,Klamath,0.16,Natural
117497,-118.407630504,44.1343727930001,2017/06/20 20:08:04+00,44.134370000000004,-118.4076,Grant,0.25,Natural
117508,-117.76401371200001,45.802705981,2014/08/15 22:22:59+00,,,Union,0.1,Natural
117513,-121.480314305,45.582295591000005,2021/06/15 14:22:20+00,45.587109999999996,-121.4946,Hood River,0.1,Natural
117525,-122.170214106,44.009205423000004,2017/08/04 20:32:00+00,43.9856,-122.10799999999999,Lane,8709.0,Human
117534,-117.06241315700001,43.53754587,2018/07/04 23:31:00+00,43.54919,-117.0703,Malheur,14.92,Human
117550,-118.617013849,45.7278058910001,2014/09/08 23:47:00+00,,,Umatilla,,
117551,-121.556613947,43.6706654600001,2020/02/25 22:57:00+00,43.6713,-121.5578,Deschutes,0.8,Human
117554,-121.306413965,43.9848455050001,2021/06/02 21:04:00+00,43.984840000000005,-121.3064,Deschutes,0.1,Human
117557,-122.23201383799999,42.431505312000105,2014/07/31 15:59:00+00,,,Klamath,0.4,Natural
117562,-121.72401426200001,45.1777055410001,2015/07/27 22:01:04+00,45.1777,-121.7237,Wasco,0.1,Human
117572,-120.41951389299999,44.3763756170001,2020/10/05 17:26:59+00,44.37638,-120.4196,Crook,0.1,Human
117573,-118.08491365100001,45.2111959060001,2017/08/12 23:40:58+00,45.21119,-118.0849,Union,0.1,Natural
117581,-122.409514137,43.9780053980001,2022/10/20 14:52:21+00,43.978,-122.4095,Lane,0.5,Human
117582,-122.46931406200001,43.515435363000094,2018/09/30 19:35:15+00,43.47847,-122.4301,Lane,0.33,Natural
117583,-121.373613981,44.012635499999995,2021/07/26 15:23:00+00,44.01293,-121.3862,Deschutes,0.1,Human
117585,-121.720014261,45.179005542,2022/09/11 21:41:00+00,45.178999999999995,-121.720056,Wasco,0.1,Undetermined
117595,-117.222913544,45.462556009,2017/08/04 22:16:22+00,45.46255,-117.2229,Wallowa,0.25,Human
117626,-117.755913731,45.9060459900001,2019/08/05 03:22:17+00,45.91548,-117.6276,Wallowa,0.1,Natural
117632,-121.176013848,43.458705481,2014/06/02 23:03:00+00,,,Lake,0.1,Natural
117635,-121.12991196700001,44.1505065330001,2015/07/05 15:03:00+00,44.174301,-121.131599,Deschutes,0.1,Human
117639,-121.71011402200001,43.944975463,2020/08/26 16:34:40+00,43.951859999999996,-121.7036,Deschutes,0.1,Natural
117669,-117.94801353700001,44.748805884,2020/08/20 22:06:53+00,44.79234,-117.9616,Baker,0.1,Natural
117672,-118.34771569899999,45.21900788,2015/07/03 22:40:27+00,45.233299,-118.297699,Union,5.0,Natural
117680,-118.596613463,43.722105743,2020/08/06 22:31:59+00,43.718720000000005,-118.6188,Harney,142.0,Natural
117684,-121.42091399200001,44.035725497,2017/08/09 04:57:00+00,44.0356,-121.4207,Deschutes,0.1,Human
117686,-119.218513845,45.18111579200011,2017/08/29 19:08:38+00,45.17949,-119.2246,Morrow,0.5,Natural
117687,-120.60841356,42.2985954490001,2017/08/08 23:15:33+00,42.29772,-120.6076,Lake,0.1,Natural
117688,-119.084180289,43.951672415000104,2021/06/06 00:00:00+00,,,Harney,0.8,Natural
117706,-121.810813765,42.382675346999996,2017/07/24 01:25:29+00,42.38525,-121.8134,Klamath,0.1,Undetermined
117712,-122.979014603,45.873105454,2014/09/07 00:10:00+00,,,Columbia,,Human
117716,-118.618413531,44.081735769,2020/08/19 04:37:38+00,44.073209999999996,-118.5901,Grant,0.25,Natural
117736,-118.86201379299999,45.232505831000005,2014/08/14 19:43:00+00,,,Umatilla,0.1,Natural
117759,-116.909413446,45.258436024,2019/10/23 22:47:59+00,45.27718,-116.8378,Wallowa,2.1,Human
117786,-116.96361340799999,45.012856000000106,2016/07/10 01:15:42+00,45.01207,-116.9521,Baker,0.1,Natural
117799,-118.791914545,43.99230374500011,2015/07/09 00:23:19+00,43.997101,-119.125801,Harney,2.0,Natural
117820,-118.561813729,45.1756758560001,2019/09/06 18:09:42+00,45.17566,-118.5617,Umatilla,0.1,Natural
117862,-122.236014162,44.2539054320001,2015/07/19 02:58:00+00,44.2539,-122.2364,Lane,0.1,Human
117874,-123.220214019,42.6152752340001,2018/07/15 15:59:59+00,42.61716,-123.1939,Jackson,0.1,Natural
117883,-122.188013877,42.701505335,2014/08/01 02:00:00+00,,,Klamath,0.1,Natural
117916,-121.897613731,42.0938253190001,2016/06/22 18:08:00+00,42.09345,-121.9063,Klamath,3.0,Human
117938,-121.548014048,44.223205496999995,2014/07/31 02:00:00+00,,,Deschutes,0.1,Natural
117941,-121.189013962,44.075005522,2014/11/08 22:57:00+00,,,Deschutes,,
117944,-120.790013911,44.148195566000005,2020/07/16 21:46:59+00,44.2111,-120.7777,Crook,2.0,Human
117946,-122.671714094,43.5171553430001,2021/07/29 15:20:54+00,43.51715,-122.6717,Lane,0.1,Natural
117957,-121.54501381600001,42.93360541,2015/08/05 18:54:04+00,42.9316,-121.5413,Klamath,0.4,Natural
117960,-122.658217111,43.627706352000104,2015/10/22 22:53:00+00,43.627102,-122.657997,Lane,0.1,Human
117967,-122.062014206,44.625005473,2014/08/02 22:59:00+00,,,Linn,0.2,Natural
118000,-121.92871417799999,44.59033548399999,2020/07/10 22:02:59+00,44.589240000000004,-121.9812,Linn,4.0,Human
118008,-119.66241377600001,44.431395695,2020/07/29 18:01:00+00,44.42924,-119.6591,Wheeler,41.0,Natural
118034,-117.630213701,45.8678360000001,2021/07/15 21:32:00+00,45.881370000000004,-117.6349,Wallowa,22960.0,Undetermined
