,X,Y,FireDiscoveryDateTime,InitialLatitude,InitialLongitude,POOCounty,IncidentSize,FireCause,Temperature,Precipitation
224,-123.144614138,43.3639052890001,2019/06/27 17:06:59+00,43.3639,-123.1446,Douglas,0.1,Unknown,61.2,0.019
225,-122.748713976,42.778775288000105,2018/07/18 23:28:00+00,42.77877,-122.7487,Jackson,0.1,Natural,70.9,0.002
226,-123.51621405799999,42.5877752050001,2017/07/14 05:32:00+00,42.587767,-123.516417,Josephine,,Undetermined,69.4,0.0003333333333333333
227,-124.062653039,42.5927273550001,2020/08/03 22:51:59+00,,,Curry,,,67.9,0.006666666666666667
228,-121.637792007,44.9730611370001,2022/04/11 21:27:59+00,,,Wasco,,,40.8,0.08833333333333332
229,-121.26640299299999,44.752227782,2016/07/21 21:40:59+00,,,Jefferson,,,64.2,0.02
230,-121.28445811600001,44.8002835610001,2019/08/12 18:52:00+00,,,Jefferson,,,67.1,0.027000000000000003
231,-121.22601410600001,44.7981055670001,2015/06/10 23:35:00+00,,,Jefferson,2620.0,Human,66.2,0.004333333333333333
232,-119.287013786,44.821105759,2014/07/30 03:00:00+00,,,Grant,80.0,,68.3,0.013
233,-121.18601399100001,44.230005533000096,2014/08/02 21:42:00+00,,,Deschutes,,,62.8,0.02633333333333333
234,-123.02431394799999,42.3661752350001,2017/06/20 12:00:00+00,42.36617,-123.0243,Jackson,,Human,61.7,0.044
235,-122.884902831,42.39351085,2022/08/17 18:59:00+00,,,Jackson,,,72.2,0.01
236,-123.52501445200001,44.731805333000096,2015/09/27 21:43:59+00,44.7317,-123.5256,Polk,,Undetermined,60.5,0.051
237,-122.767813956,42.6454452780001,2018/05/08 20:09:00+00,42.64544,-122.7678,Jackson,0.1,Natural,56.5,0.051333333333333335
238,-121.59279195399999,44.850838867,2021/04/15 17:42:00+00,,,Wasco,,,47.9,0.008666666666666666
239,-122.42261379899999,42.0097062660001,2015/10/21 23:51:00+00,42.009701,-122.4226,Jackson,3.0,Undetermined,57.5,0.035666666666666666
240,-122.903014085,43.275005306000004,2015/06/25 21:29:00+00,,,Douglas,,,65.6,0.018666666666666668
241,-123.722792205,44.4544497420001,2018/07/30 23:06:59+00,,,Lincoln,,,64.8,0.0003333333333333333
242,-117.112013176,43.59390587000011,2014/06/21 20:38:00+00,,,Malheur,,,62.1,0.08633333333333333
243,-123.18311402100001,42.66200524,2017/06/25 23:12:00+00,42.662,-123.1831,Jackson,,Undetermined,61.7,0.044
244,-122.543013915,42.6027352950001,2017/07/26 20:06:59+00,42.60273,-122.543,Jackson,0.1,Undetermined,70.5,0.0013333333333333333
245,-121.397014073,44.48560552900009,2015/07/28 18:08:00+00,,,Jefferson,,,68.5,0.012666666666666666
246,-124.244014105,42.2342051160001,2015/06/09 22:38:59+00,,,Curry,,,64.9,0.01933333333333333
247,-122.651514276,44.513545408,2018/09/04 02:12:48+00,44.51354,-122.6515,Linn,0.1,Unknown,57.6,0.027666666666666662
248,-122.61441387,42.2714652660001,2017/08/12 03:24:00+00,42.27146,-122.6144,Jackson,0.1,Undetermined,72.0,0.010333333333333332
249,-121.606404195,44.9363955380001,2018/10/26 20:05:00+00,,,Wasco,,,49.5,0.049
250,-123.04279203200001,44.079727565,2016/08/20 21:35:00+00,,,Lane,,,66.5,0.0013333333333333333
251,-121.557236566,45.711950035,2018/08/19 11:00:00+00,,,Hood River,,,64.4,0.009666666666666664
252,-121.17401408200001,44.717015567,2022/08/14 02:03:59+00,44.71701,-121.174,Jefferson,0.1,Undetermined,71.8,0.0026666666666666666
253,-121.39401399,44.04390550000011,2014/07/13 01:20:00+00,,,Deschutes,,,67.1,0.02233333333333333
254,-122.12801440700001,45.575305523999994,2015/09/28 20:44:03+00,45.5753,-122.1279,Multnomah,0.5,Human,60.0,0.011666666666666664
255,-121.300013711,42.546105405,2014/07/02 17:02:00+00,,,Klamath,,,67.7,0.012666666666666666
256,-119.486113622,43.753585662,2022/05/22 20:53:00+00,43.75633,-119.4896,Harney,0.75,Human,47.0,0.04366666666666666
257,-121.13071406200001,44.650055566000006,2019/07/07 20:31:00+00,44.6521,-121.1294,Jefferson,0.1,Unknown,64.0,0.006999999999999999
258,-123.15901395899999,42.3093052190001,2014/08/19 01:21:59+00,42.3249,-123.1991,Jackson,40.0,Undetermined,69.5,0.013333333333333334
259,-124.17523645,43.139755177,2020/09/28 22:37:00+00,,,Coos,,,65.3,0.057
260,-121.7370142,44.85580552,2014/08/12 20:02:00+00,,,Wasco,,,69.2,0.018000000000000002
261,-121.680014324,45.5172277890001,2019/06/24 15:17:00+00,,,Hood River,,,56.2,0.04633333333333333
262,-123.024014586,45.758905443000096,2015/12/07 17:19:00+00,45.7589,-123.0243,Columbia,,Undetermined,40.1,0.6646666666666667
263,-123.428347535,43.6650052800001,2020/07/29 21:40:59+00,,,Douglas,,,66.2,0.0013333333333333333
264,-121.509180795,44.673616642000106,2018/08/17 23:21:00+00,,,Jefferson,,,66.8,0.003
265,-122.278013948,43.038305349,2015/08/01 21:07:00+00,,,Klamath,20960.0,Natural,63.1,0.011333333333333334
266,-123.003014042,42.940005275,2015/06/08 20:00:00+00,,,Douglas,120.0,Human,65.6,0.018666666666666668
267,-120.795014096,45.105805630000106,2015/07/20 22:44:59+00,,,Wasco,,,70.7,0.004333333333333333
268,-121.197514114,44.8608385740001,2019/08/14 20:42:59+00,,,Wasco,,,68.5,0.024
269,-122.168013983,43.333905378999994,2015/06/27 05:02:00+00,,,Douglas,388.0,Natural,65.6,0.018666666666666668
270,-121.255847435,44.753616672000106,2020/06/29 01:11:00+00,,,Jefferson,,,58.1,0.03033333333333333
271,-121.42584764799999,45.6722278240001,2016/05/23 20:25:00+00,,,Wasco,,,55.5,0.03933333333333333
272,-121.30473409,44.65139554899999,2018/07/10 02:44:00+00,,,Jefferson,,,69.1,0.0
273,-119.413013799,44.7775057440001,2014/07/29 21:45:00+00,,,Grant,1740.0,Natural,68.3,0.013
274,-121.350294173,45.0350055700001,2018/05/07 22:12:59+00,,,Wasco,,,58.7,0.012
275,-117.919013406,44.068605833999996,2014/08/25 22:28:00+00,,,Malheur,,,69.2,0.018000000000000002
276,-121.252014106,44.7758055630001,2014/07/05 05:32:59+00,,,Jefferson,,,70.0,0.013333333333333334
277,-122.461014246,44.5078054260001,2015/07/10 15:23:00+00,,,Linn,,,67.6,0.010333333333333332
278,-121.6960142,44.8922055260001,2014/07/23 16:41:59+00,,,Wasco,,,71.5,0.019
279,-121.53668081,44.7297277540001,2020/06/11 08:41:00+00,,,Jefferson,,,58.1,0.03033333333333333
280,-121.166914079,44.7082955670001,2022/08/31 00:43:59+00,44.70829000000001,-121.1669,Jefferson,0.1,Undetermined,71.8,0.0026666666666666666
281,-122.961014153,43.600005321000005,2014/08/12 20:42:59+00,,,Lane,,,66.6,0.019
282,-123.139014266,44.066105332000106,2015/12/01 19:54:59+00,44.0661,-123.1395,Lane,,Undetermined,38.8,0.6986666666666667
283,-123.24731399299999,42.4340552200001,2018/07/15 15:00:00+00,42.43405,-123.2473,Josephine,0.1,Natural,70.8,0.0013333333333333333
284,-121.250014103,44.761705561999996,2015/08/26 15:40:59+00,,,Jefferson,,,67.5,0.006999999999999999
285,-121.265014105,44.76056112,2022/07/05 05:32:00+00,,,Jefferson,,,70.4,0.007333333333333333
286,-117.521013403,44.4425059010001,2014/07/23 06:27:59+00,,,Baker,,,72.0,0.008666666666666666
287,-123.166403155,44.048338662,2016/07/14 18:30:59+00,,,Lane,,,62.6,0.04
288,-123.07828067,42.4491552360001,2021/07/07 00:55:00+00,,,Jackson,,,72.9,0.006999999999999999
289,-121.259014105,44.76610556100009,2015/09/10 16:28:59+00,,,Jefferson,,,56.9,0.011333333333333334
290,-121.248013949,43.9531055080001,2015/12/07 15:59:59+00,43.955,-121.2487,Deschutes,0.1,Human,29.2,0.23166666666666666
291,-122.960714651,46.10926546899999,2017/11/11 17:00:59+00,46.10926,-122.9607,Multnomah,0.1,Human,44.4,0.05533333333333333
292,-123.101680646,42.465005235,2022/08/03 03:51:00+00,,,Jackson,,,72.2,0.01
293,-121.949736531,45.3402833280001,2022/08/05 15:30:00+00,,,Clackamas,,,68.3,0.0033333333333333327
294,-121.116813706,42.6914054320001,2019/11/11 01:50:59+00,42.69058,-121.1167,Klamath,0.5,Unknown,39.4,0.035333333333333335
295,-121.047013645,42.3906054170001,2014/09/20 03:49:59+00,,,Klamath,,,57.8,0.04233333333333333
296,-123.21841399899999,42.4986452260001,2017/08/09 19:25:00+00,42.49864,-123.2184,Jackson,,Undetermined,72.0,0.010333333333333332
297,-121.49529208700001,45.588894479,2016/08/04 23:32:59+00,,,Hood River,,,63.9,0.004333333333333333
298,-124.10251440299999,44.036949680000106,2016/07/03 18:20:59+00,,,Lane,,,62.6,0.04
299,-123.098069494,42.242227443000004,2019/08/27 22:59:00+00,,,Jackson,,,69.3,0.03866666666666666
300,-121.250014101,44.7525055610001,2015/07/05 04:40:00+00,,,Jefferson,,,68.5,0.012666666666666666
301,-117.873013461,44.4175058650001,2014/09/26 14:29:59+00,,,Malheur,,,62.1,0.06833333333333333
302,-122.79131407700001,43.321645319,2016/09/14 00:36:00+00,43.32164,-122.7913,Douglas,,Undetermined,60.2,0.013666666666666666
303,-121.40701416,44.925005557000105,2014/08/01 04:34:59+00,,,Wasco,,,69.2,0.018000000000000002
304,-121.36195870799999,45.69083891,2020/08/12 22:41:00+00,,,Wasco,,,68.0,0.0013333333333333333
305,-121.27445855,44.756950003,2018/07/05 04:56:00+00,,,Jefferson,,,69.1,0.0
306,-123.19901427100001,44.0494053260001,2015/12/01 19:22:59+00,44.0494,-123.1995,Lane,,Undetermined,38.8,0.6986666666666667
307,-121.26301410399999,44.75500556,2015/06/26 04:24:00+00,,,Jefferson,,,66.2,0.004333333333333333
308,-121.41901418399999,45.0333055630001,2015/07/21 18:40:59+00,,,Wasco,,,70.7,0.004333333333333333
309,-121.23973632200001,44.764172233000096,2022/06/09 22:09:00+00,,,Jefferson,,,58.2,0.07200000000000001
310,-123.124013999,42.58036524,2017/09/07 22:28:00+00,42.58036,-123.124,Jackson,0.25,Natural,62.1,0.03333333333333333
311,-123.01681390600001,42.1158852200001,2018/07/15 15:00:00+00,42.11588,-123.0168,Jackson,0.5,Natural,70.9,0.002
312,-121.264458549,44.7608388940001,2021/07/05 04:15:59+00,,,Jefferson,,,71.7,0.0036666666666666666
313,-121.263902989,44.7358388920001,2016/07/05 07:06:59+00,,,Jefferson,,,64.2,0.02
314,-121.20251402,44.37211554100001,2019/08/03 19:44:59+00,44.37416,-121.2023,Deschutes,0.5,Unknown,64.0,0.03266666666666666
315,-121.26723632299999,44.74667222900009,2017/08/04 06:20:00+00,,,Jefferson,,,70.2,0.008666666666666666
316,-121.60001416899999,44.8125055310001,2014/08/01 04:28:00+00,,,Jefferson,,,67.1,0.016666666666666666
317,-123.139736485,44.0519497760001,2016/08/24 21:40:59+00,,,Lane,,,66.5,0.0013333333333333333
318,-121.52601417700001,44.9111055440001,2014/08/13 03:20:59+00,,,Wasco,,,69.2,0.018000000000000002
319,-121.066958646,45.624450036000006,2016/07/01 00:30:00+00,,,Wasco,3400.0,Human,65.6,0.017333333333333333
320,-121.458014204,45.1044055630001,2014/07/07 16:51:59+00,,,Wasco,,,71.5,0.019
321,-118.76271384299999,45.570995865,2018/07/09 23:03:59+00,45.57085,-118.7665,Umatilla,1.0,Unknown,70.8,0.0003333333333333333
322,-121.70841393399999,43.462115431,2017/10/17 22:21:59+00,43.46512,-121.7117,Klamath,0.5,Human,44.3,0.060666666666666674
323,-121.264180775,44.758894450000106,2022/07/05 05:29:59+00,,,Jefferson,,,70.4,0.007333333333333333
324,-121.329014122,44.7944055560001,2015/08/12 20:38:00+00,,,Jefferson,,,67.5,0.006999999999999999
325,-122.92701392,42.28526523900009,2018/07/15 23:06:59+00,42.28526,-122.927,Jackson,0.1,Natural,70.9,0.002
326,-123.22601407299999,42.925305253000005,2015/06/09 12:30:00+00,,,Douglas,,,65.6,0.018666666666666668
327,-118.005291451,45.2830615190001,2022/07/13 20:15:00+00,,,Union,,,66.8,0.011666666666666664
328,-121.26640299299999,44.751950003999994,2021/08/04 15:32:00+00,,,Jefferson,,,67.0,0.002
329,-121.53701414700001,44.750005533,2014/07/23 19:37:00+00,,,Jefferson,,,70.0,0.013333333333333334
330,-121.38701428,45.534205598,2015/07/01 15:48:00+00,,,Wasco,,,70.7,0.004333333333333333
331,-120.68231359299999,42.4324254530001,2018/07/17 20:03:00+00,42.43292,-120.6779,Lake,0.1,Unknown,68.2,0.007666666666666667
332,-122.15717547700001,45.406702711,2022/06/28 19:05:00+00,,,Clackamas,,,56.9,0.235
333,-121.40801417200001,44.98080556000011,2014/08/01 19:05:59+00,,,Wasco,,,69.2,0.018000000000000002
334,-124.041125379,43.41417190600001,2021/08/23 00:10:00+00,,,Coos,,,64.8,0.004333333333333333
335,-123.164014263,44.030605328,2015/12/01 19:28:59+00,44.0306,-123.1637,Lane,,Undetermined,38.8,0.6986666666666667
336,-121.15801424700001,45.553605622000106,2014/07/05 03:52:00+00,,,Wasco,,,71.5,0.019
337,-120.151680621,44.760005670000105,2022/07/13 16:05:59+00,,,Wheeler,,,70.7,0.014333333333333332
338,-121.129014073,44.709205571000005,2014/08/20 19:34:00+00,,,Jefferson,,,67.1,0.016666666666666666
339,-124.303114149,42.4456951230001,2017/05/31 18:23:00+00,42.44641,-124.309,Curry,,Undetermined,55.4,0.11566666666666668
340,-120.604914076,45.161625652000104,2018/08/17 17:41:36+00,45.16358,-120.5935,Sherman,0.1,Unknown,70.6,0.001
341,-118.82191383899999,45.4977658540001,2017/08/03 00:24:29+00,45.49379,-118.8217,Umatilla,12.0,Undetermined,71.2,0.006333333333333333
342,-121.297014031,44.34959553,2016/06/13 23:47:00+00,44.3499,-121.2972,Deschutes,0.98,Human,56.4,0.03066666666666667
343,-121.264014104,44.75720556,2014/08/13 09:52:00+00,,,Jefferson,,,67.1,0.016666666666666666
344,-117.500013541,45.187205961000096,2014/07/29 17:09:00+00,,,Union,,,68.1,0.014666666666666666
345,-123.19001427399999,44.071105328,2015/12/01 23:10:59+00,44.0711,-123.1901,Lane,,Undetermined,38.8,0.6986666666666667
346,-121.21551405,44.5174155490001,2019/07/17 19:57:59+00,44.50121,-121.3221,Jefferson,0.1,Unknown,64.0,0.006999999999999999
347,-123.208347606,44.0516719920001,2016/06/29 18:17:59+00,,,Lane,,,59.5,0.051
348,-120.055913922,44.844405685,2017/08/11 05:15:51+00,44.8444,-120.0559,Wheeler,0.1,Undetermined,70.6,0.007666666666666667
349,-118.35241383799999,45.8992659290001,2018/07/13 19:14:00+00,45.89926,-118.3524,Umatilla,50.0,Unknown,70.8,0.0003333333333333333
350,-120.646014075,45.1203056460001,2014/08/07 23:23:59+00,,,Sherman,,,72.4,0.015
351,-121.30112536200001,45.461672269000104,2016/06/25 23:29:59+00,,,Wasco,,,61.7,0.02066666666666667
352,-124.349004226,42.859455144,2017/12/13 21:11:00+00,42.85945,-124.34899,Curry,60.0,Undetermined,44.8,0.12933333333333333
353,-121.293904111,44.765835558,2018/05/19 02:06:59+00,,,Jefferson,,,56.7,0.015333333333333334
354,-122.981958638,44.046116446999996,2021/08/23 22:11:00+00,,,Lane,,,66.0,0.0023333333333333327
355,-121.350813968,43.9654354990001,2017/05/19 20:00:00+00,43.97194,-121.3533,Deschutes,0.1,Undetermined,49.6,0.024
356,-121.15341399299999,44.2714055390001,2017/04/15 00:04:59+00,44.27543,-121.2055,Deschutes,0.1,Human,38.6,0.07333333333333332
357,-121.751958622,44.7522277320001,2017/08/12 03:24:59+00,,,Jefferson,,,70.2,0.008666666666666666
358,-123.159441716,42.049727401999995,2022/06/29 21:46:00+00,,,Jackson,,,59.6,0.07466666666666667
359,-121.270014106,44.7613944490001,2020/09/04 02:26:59+00,,,Jefferson,,,62.3,0.011666666666666664
360,-123.057413954,42.3701952330001,2017/08/10 23:44:00+00,42.37019,-123.0574,Jackson,0.1,Human,72.0,0.010333333333333332
361,-121.76451373,42.2133253390001,2021/07/27 16:05:00+00,42.21347,-121.7649,Klamath,1.0,Undetermined,69.0,0.008666666666666666
362,-121.732514188,44.8022277370001,2017/07/04 20:19:00+00,,,Jefferson,,,69.3,0.0003333333333333333
363,-117.45001340799999,44.5383059150001,2014/08/02 14:00:00+00,,,Baker,,,66.8,0.02666666666666667
364,-122.355013789,42.014288271999995,2020/10/26 16:02:00+00,42.014283,-122.355,Jackson,,Unknown,55.8,0.03033333333333333
365,-123.136014262,44.0475053320001,2015/12/01 21:59:00+00,44.0475,-123.1362,Lane,,Undetermined,38.8,0.6986666666666667
366,-122.888903114,44.051394245,2016/07/02 18:20:00+00,,,Lane,,,62.6,0.04
367,-122.49821401,43.1950353390001,2017/08/11 01:45:02+00,43.19503,-122.4982,Douglas,0.1,Natural,70.2,0.003
368,-123.136014262,44.0486053320001,2015/12/01 19:17:00+00,44.0486,-123.1356,Lane,,Undetermined,38.8,0.6986666666666667
369,-121.54084754899999,45.095838887000106,2021/10/21 16:18:59+00,,,Wasco,,,47.7,0.05166666666666666
370,-122.366013903,42.6946053180001,2015/08/01 22:37:30+00,42.6946,-122.366,Jackson,,Undetermined,68.9,0.006333333333333333
371,-120.883013944,44.245305563,2014/07/30 00:37:59+00,,,Crook,,,69.8,0.012333333333333332
372,-123.28036396,42.209521902000105,2020/09/29 23:13:59+00,,,Josephine,,,66.6,0.01933333333333333
373,-118.054013148,42.4214056860001,2014/07/11 05:29:59+00,,,Malheur,,,75.0,0.027000000000000003
374,-121.241124111,44.810565566,2019/03/20 23:44:00+00,,,Jefferson,,,34.2,0.03833333333333333
375,-121.268069662,44.761116671,2021/10/02 13:53:00+00,,,Jefferson,,,47.2,0.05266666666666667
376,-121.255569659,44.7558388940001,2020/07/05 05:39:59+00,,,Jefferson,,,66.4,0.001
377,-121.198625204,44.75500556700009,2018/05/18 02:10:00+00,,,Jefferson,,,56.7,0.015333333333333334
378,-117.366013395,44.5536059240001,2014/06/22 01:06:59+00,,,Baker,,,57.5,0.03
379,-121.593347546,45.03944999,2021/11/19 16:24:00+00,,,Wasco,,,42.2,0.105
380,-121.54481396,43.7534754660001,2022/10/11 21:30:59+00,43.76899,-121.4954,Deschutes,0.1,Human,51.2,0.028999999999999998
381,-123.145014216,43.792505315,2015/07/11 15:59:59+00,,,Lane,,,67.4,0.008333333333333333
382,-122.41821384,42.265955284,2017/08/12 19:51:59+00,42.26595,-122.4182,Jackson,0.1,Undetermined,72.0,0.010333333333333332
383,-122.964414261,44.180675357,2017/11/09 20:26:59+00,44.18067,-122.9644,Lane,3.4,Human,42.8,0.3643333333333333
384,-120.363213511,42.247355467,2021/06/04 21:23:00+00,42.25871,-120.3458,Lake,0.1,Undetermined,64.5,0.016
385,-123.28251679899999,42.4439441170001,2021/08/17 23:31:00+00,,,Josephine,,,69.2,0.0026666666666666666
386,-124.01890323399999,43.730283027,2021/07/19 16:59:00+00,,,Douglas,,,69.5,0.0016666666666666668
387,-119.682013875,44.9298057280001,2015/08/31 20:35:16+00,44.9298,-119.6818,Wheeler,,Undetermined,67.6,0.0026666666666666666
388,-121.267514104,44.7516722300001,2017/08/09 08:32:00+00,,,Jefferson,,,70.2,0.008666666666666666
389,-123.27971395200001,42.1587651990001,2017/07/30 10:46:00+00,42.15876,-123.2797,Josephine,1.0,Human,69.4,0.0003333333333333333
390,-122.616014121,43.715805361,2014/09/03 21:10:00+00,,,Lane,,,62.6,0.06766666666666668
391,-121.063713994,44.351845553000004,2016/09/07 20:26:59+00,44.38433,-121.0765,Crook,0.1,Human,54.9,0.007666666666666667
392,-123.13112537399999,44.057505333000094,2016/08/15 21:17:00+00,,,Lane,,,66.5,0.0013333333333333333
393,-123.389014095,42.910805237,2014/08/13 01:30:00+00,,,Douglas,,,68.4,0.011
394,-120.516013552,42.3419054610001,2014/08/12 15:03:00+00,,,Lake,,,64.2,0.02266666666666667
395,-121.256403103,44.755561561,2019/07/05 06:37:59+00,,,Jefferson,,,64.0,0.006999999999999999
396,-122.039013759,42.127505308,2015/06/13 21:57:53+00,42.1275,-122.0389,Klamath,,Human,62.6,0.012666666666666666
397,-123.156313947,42.240615215,2018/07/15 15:00:00+00,42.24061,-123.1563,Jackson,0.3,Natural,70.9,0.002
398,-120.978903123,45.627505645,2017/07/19 15:30:00+00,,,Wasco,,,70.4,0.0003333333333333333
399,-123.17723649,44.05111643900009,2015/12/11 17:23:00+00,,,Lane,,,38.8,0.6986666666666667
400,-123.25101405,42.773605241,2015/06/09 13:15:00+00,,,Douglas,,,65.6,0.018666666666666668
401,-124.24601409999998,42.2019051130001,2015/10/19 22:54:59+00,,,Curry,,,58.9,0.094
402,-121.23029188,44.7638944540001,2022/08/10 19:53:00+00,,,Jefferson,,,71.8,0.0026666666666666666
403,-121.497013704,42.3153053710001,2014/07/24 21:10:00+00,,,Klamath,,,67.7,0.012666666666666666
404,-121.271680775,44.755005559,2022/07/05 03:32:00+00,,,Jefferson,,,70.4,0.007333333333333333
405,-122.51084763700001,44.781672108000095,2017/08/10 20:48:00+00,,,Marion,,,69.1,0.005
406,-122.62411387,42.2605052650001,2017/08/11 06:37:59+00,42.2605,-122.6241,Jackson,0.25,Undetermined,72.0,0.010333333333333332
407,-120.60701389100001,44.203605587,2015/05/07 00:20:00+00,,,Crook,,,51.5,0.05966666666666666
408,-119.14731353,43.563355679,2017/07/01 22:14:00+00,43.56335,-119.1473,Harney,0.25,Undetermined,72.2,0.002
409,-122.975014156,43.605305320000106,2014/08/12 14:50:00+00,,,Lane,,,66.6,0.019
410,-121.105291756,44.228616652,2016/05/14 22:15:59+00,,,Crook,,,51.4,0.043
411,-121.42851068799999,42.2785053740001,2015/04/14 00:58:00+00,42.2785,-121.428497,Klamath,0.16,Human,41.6,0.028999999999999998
412,-121.25612521299999,44.75556112100001,2022/06/21 20:22:00+00,,,Jefferson,,,58.2,0.07200000000000001
413,-121.130014066,44.6700055680001,2014/08/19 20:36:59+00,,,Jefferson,,,67.1,0.016666666666666666
414,-123.166403155,44.048338662,2016/08/22 21:39:00+00,,,Lane,,,66.5,0.0013333333333333333
415,-121.36279208799999,45.700283388000095,2019/05/02 21:43:59+00,,,Wasco,,,55.6,0.04
416,-121.530113696,42.2314653620001,2020/08/25 14:28:16+00,42.23499,-121.5197,Klamath,0.1,Unknown,64.8,0.004
417,-123.393416858,42.692452423000105,2021/07/09 17:19:00+00,,,Josephine,,,72.4,0.009000000000000001
418,-121.22521400299999,44.2620255310001,2022/08/31 21:58:00+00,44.264,-121.2344,Deschutes,10.0,Undetermined,67.9,0.012
419,-120.90056955600001,44.2913944650001,2022/05/02 18:29:00+00,,,Crook,,,46.2,0.049
420,-121.59101395399999,43.676405457,2015/04/03 02:50:00+00,,,Deschutes,,,40.6,0.02233333333333333
421,-123.040014254,44.084449787,2016/08/04 20:51:00+00,,,Lane,,,66.5,0.0013333333333333333
422,-122.45789718,42.471171994,2021/07/27 00:04:00+00,,,Jackson,,,72.9,0.006999999999999999
423,-123.546014179,43.2586052440001,2015/06/10 12:00:00+00,,,Douglas,,,65.6,0.018666666666666668
424,-123.84223699200001,46.1413942780001,2022/07/12 21:48:00+00,,,Clatsop,,,63.8,0.007666666666666667
425,-118.20101340299999,43.7767057840001,2014/08/17 23:54:00+00,,,Malheur,,,69.2,0.018000000000000002
426,-123.317514019,42.5308052190001,2019/09/05 21:32:00+00,42.59341,-123.3556,Josephine,0.5,Natural,59.4,0.11533333333333333
427,-121.265014104,44.75330556000011,2015/07/05 04:08:00+00,,,Jefferson,,,68.5,0.012666666666666666
428,-123.500114059,42.6054652070001,2017/05/28 01:27:00+00,42.60546,-123.5001,Josephine,0.1,Human,55.8,0.04033333333333333
429,-123.16018067700001,42.418755227000105,2020/08/26 01:56:00+00,,,Jackson,,,70.0,0.003
430,-121.47362524799999,44.75111665,2020/04/14 19:40:00+00,,,Jefferson,,,46.7,0.025
431,-123.17701394,42.1781752090001,2017/08/11 02:58:00+00,42.17817,-123.177,Jackson,,Undetermined,72.0,0.010333333333333332
432,-124.391958671,43.08306075300001,2021/05/16 03:59:59+00,,,Coos,,,54.0,0.035333333333333335
433,-123.124014261,44.053305333000004,2015/12/01 23:50:00+00,44.0533,-123.1245,Lane,,Undetermined,38.8,0.6986666666666667
434,-122.34501379299999,42.047805275,2014/07/31 03:00:00+00,,,Jackson,35302.0,Natural,72.6,0.012666666666666666
435,-121.245847436,44.765838896000005,2020/05/09 21:11:00+00,,,Jefferson,,,52.6,0.065
